,topic_name,stationary_prob
81,prisoners,0.002440909350440319
82,camp Jewish religious observances,0.002414290409001238
83,perpetrator deceptions,0.0023993208036324747
84,loved ones' contacts,0.002388947422513273
85,camp personal property seizure,0.0023653824343903185
86,personal property sorting forced labor,0.0023474784940071304
87,Jewish prisoner functionaries,0.0022935333682595487
88,camp executions,0.002239452127771492
89,forced march conditions,0.002209820465460724
90,camp stealing,0.002160459110922063
91,camp cultural activities,0.0021188040443201194
92,Holocaust faith issues,0.0020843731470016644
93,forced labor conditions,0.0020799780556526814
94,perpetrator liberator-approach responses,0.0020764383313156684
95,post-World War II reflections,0.002050169648640045
96,German concentration camps (generic),0.002041921882610654
97,twins in the camps,0.0019981082050343573
98,camp barter,0.0019432513409783805
99,camp quarantines,0.0019365561226551062
100,prisoner functionaries,0.0018701024937634889
101,camp rumors,0.0018353716761107387
102,German soldiers,0.0018235488438400635
103,Hungarian prisoners,0.0018167075662941247
104,bombardments,0.0018047644055118627
105,camp corpse cremations,0.0017426020074943224
106,German camp guards,0.0017158150693652912
107,gas chambers,0.0017064379664975767
108,camp covert communications,0.00167931564366102
109,camp mass executions,0.001635794177412368
110,death marches,0.0016254409116339577
111,female kapos,0.0016111214203544952
112,camp covert activities,0.0015843163933386343
113,camp prisoner marking,0.0015293288268033638
114,camp injuries,0.0014740052700895712
115,Sonderkommando prisoners,0.0014736493194127305
116,deportation from ghettos,0.0014480594490559945
117,deportation awareness,0.0014398282084808244
118,camp thirst,0.0014353184223611995
119,age deceptions,0.001402061745632305
120,German camp personnel,0.0013934354978225522
121,camp liberation,0.0013902763022858083
122,Polish kapos,0.001278398913251661
123,camp Jewish prayers,0.0012719841368112723
124,camp prisoner insignia,0.0012690550413679965
125,Soviet soldiers,0.0012423234773199852
126,hangings,0.001195879415912573
127,post-conflict persecution site visits,0.0011813154722899605
128,"Grese, Irma",0.001172669537228305
129,brothers,0.0011589446230825743
130,bereavement-related psychological reactions,0.0011585030193076776
131,tracing loved ones,0.0011411742617370574
132,Lagerälteste,0.0011193381928726834
133,attitudes,0.0011177617114063987
134,deportation conditions,0.0011107433612312625
135,camp time awareness,0.0011066616362620989
136,future message,0.001095762143142989
137,quarry forced labor,0.001089056358513319
138,hiding valuables,0.0010355760770246049
139,transfer preparations,0.0010319693676861211
140,human soap rumors,0.0009995187193462267
141,armament forced labor,0.0009953321231359938
142,prisoner doctors,0.0009848076812211677
143,Yom Kippur,0.0009802737633871268
144,male prisoners,0.0009609670464018666
145,corpse disposal forced labor,0.0009101316384447155
146,loved ones' deaths,0.0008896378352523725
147,"deportations, means of transport",0.0008751195901942711
148,German kapos,0.0008621306332707636
149,Jewish persecution bystander responses,0.0008583798550179792
150,camp resistance,0.0008569125394133635
151,Greek prisoners,0.0008538334016980783
152,Stubenälteste,0.0008223146252737683
153,shootings,0.0008159929893158817
154,forced correspondence,0.0008133264884114466
155,post-liberation camp/ghetto transition,0.000808337711354611
156,loved ones' togetherness decisions,0.0008039736919029252
157,health deceptions,0.000803265095664815
158,female prisoner functionaries,0.000802102423963919
159,camp personnel,0.000800470348848061
160,trains,0.0007959774971050125
161,Polish prisoner functionaries,0.0007948999916718662
162,camp guards,0.0007821015016062721
163,aborted killings,0.0007619523807859647
164,musical recitals,0.0007568899073601902
165,Czechoslovak prisoners,0.0007522565793282919
166,clothing provision,0.0007492886664428671
167,prisoner identification numbers,0.0007482168573872954
168,camp liquidations,0.000742007818788099
169,female camp guards,0.0007338574094945214
170,factory forced labor,0.0007280509272902707
171,child killings,0.0007277336932505143
172,textiles and garment forced labor,0.00072732620099488
173,friendships,0.0007097950272561857
174,French prisoners,0.0007012101126866551
175,loved ones' introductions,0.0006977877346068547
176,trauma-related dreams,0.0006973839290633544
177,camp maintenance forced labor,0.0006768787085087352
178,Czech prisoners,0.0006748246982183824
179,agricultural forced labor,0.0006742243133031477
180,transfer food,0.0006726448162158805
181,forced labor activities,0.0006678621818704683
182,camp doctors,0.00066559448790869
183,Slovak prisoners,0.0006614591964419629
184,psychological distress prevention,0.0006507157160882513
185,aid giving,0.0006380799421482879
186,Soviet armed forces,0.0006337871397695952
187,camp blood extraction,0.0006285507021765548
188,deportation experiences,0.0006227258030899305
189,famous SS (Schutzstaffel) personnel,0.0006220093306232883
190,camp corpse disposal,0.0006185121083465127
191,interviewee memory,0.0006172392035159873
192,metaphysical experiences,0.00060787702877082
193,post-conflict medical problems,0.0006042999447681526
194,attitudes toward prisoner functionaries,0.0005931785937257022
195,construction forced labor,0.0005914872656192397
196,hiding (aid giving),0.0005574457603525407
197,Slovak prisoner functionaries,0.0005524744257815977
198,helplessness,0.0005514787875749649
199,survivor guilt,0.0005469712649187341
200,forced march killings,0.0005443517001773678
201,lice,0.0005412363952707874
202,typhus,0.0005368517674768273
203,self-preservation acts,0.0005316029605762493
204,dog attacks,0.0005313485808380486
205,attitudes toward Germany and/or Germans,0.0005234508702380372
206,testimony-sharing motivations,0.0005227007783437367
207,childhood perceptions,0.0005195113847012387
208,medical care provision,0.0005140107245348097
209,occupation deceptions,0.000508655372509765
210,political prisoners,0.0004958114781304386
211,camp infestations,0.0004911205012604723
212,language skills,0.0004901088232969695
213,camp escapes,0.00048696329308891396
214,personal services forced labor,0.00046528477632347247
215,post-conflict return journeys,0.0004645963156747034
216,grandmothers,0.00046440549339738906
217,female camp personnel,0.000456645518926747
218,post-conflict adaptation,0.00045374487312639124
219,suicide discussions,0.00044302233501234913
220,transfer experiences,0.0004396575974532296
221,adaptation methods,0.00043795435238168265
222,transfer guards,0.00043613687640120286
223,liberation,0.00043438965040382187
224,platform forced labor,0.0004333939052946527
225,emotions,0.00042506206698501804
226,forced march escapes,0.00042096690841186905
227,interviewee photographs (stills),0.0004204738055773909
228,camp sexual activities,0.0004177704038371026
229,criminal kapos,0.00041462464194693554
230,Jewish identity,0.00040778414225819466
231,International Red Cross,0.00039469030598436177
232,camp escape attempts,0.000389961970740916
233,post-World War II photographs (stills),0.00038826620469077194
234,camp smuggling,0.00038532707751706447
235,identity concealment,0.00038044440851635146
236,forced march food,0.00038039561301723984
237,camp suicide attempts,0.00037998231383074796
238,military fortification forced labor,0.0003741705486971041
239,shoe importance,0.00037077214673228947
240,"Hirsch, Fredy",0.00037057934930493985
241,Holocaust testimony sharing reluctance,0.0003695541676197093
242,Slovak kapos,0.00036931209150989537
243,eugenics policy awareness,0.00036721391644750634
244,electrocutions,0.0003611769783474927
245,escape decisions,0.00036023566221698354
246,forced march-related aid giving,0.000356565411291518
247,pre-World War II family photographs (stills),0.00035564724866958693
248,camp sexual assaults,0.0003545955410459742
249,danger misconceptions,0.00035341256445403
250,diseases,0.0003527886451826897
251,inter-Jewish relations,0.0003481996254461181
252,non-Jewish prisoners,0.0003439818537647535
253,Jewish religious holidays,0.00034285298012941187
254,Dutch prisoners,0.000340760444835467
255,Jewish holiday awareness,0.0003407304606737805
256,forced march adaptation methods,0.00034038286846842355
257,forced march routes,0.00034025932920042694
258,medical forced labor,0.00033559050704932807
259,Jewish persecution awareness,0.0003346958433005407
260,forced march environmental conditions,0.00033155747227616507
261,concentration camps (stills),0.0003307551194455186
262,body searches,0.0003281288658056405
263,family members,0.0003277459344471821
264,decisions,0.00032591538514465675
265,Soviet prisoners of war,0.00032262479558732706
266,family life,0.00032140855268258966
267,suicide decisions,0.0003197310324054955
268,Jewish religious observances,0.0003194962093513518
269,forced march food acquisition,0.0003186832702069417
270,transfer-related aid giving,0.00031772946701727505
271,German prisoners,0.00031725712009585453
272,siblings,0.0003147321019398239
273,performing arts,0.00031470624889942965
274,transfer adaptation methods,0.00030826474348322555
275,intergenerational genocide impact,0.0003052533055558459
276,camp epidemics,0.0003047415134352159
277,camp prayers,0.000303943964114108
278,forced march corpses,0.00030148674158710933
279,Italian prisoners,0.0002962463606829664
280,migration to countries,0.0002954837658696824
281,road construction forced labor,0.00029452970103567366
282,sabotage,0.0002931051590834365
283,prisoners of war,0.00029159799606461723
284,1940s photographs (stills),0.0002848065639717867
285,waterway maintenance forced labor,0.000284768825580411
286,transfer deaths,0.00028311895571517416
287,forced march experiences,0.0002828208324348614
288,attitudes toward perpetrators,0.00027726722148480173
289,post-conflict family home returns,0.00027363309341502654
290,forced labor companies,0.00027353032766793404
291,liberation physical condition,0.0002718322393030211
292,selections,0.00026702409008973546
293,escape discussions,0.0002650275889494182
294,"Rumkowski, Chaim",0.00026288128840665903
295,post-World War II documents and artifacts (stills),0.0002614358753885076
296,Soviet prisoners,0.00026058565183358854
297,Rosh Ha-Shana,0.00025951439612019667
298,camp visitors,0.00025895260468509346
299,passenger trains,0.00025736225201638884
300,hospitals,0.0002556612881066003
301,injuries (stills),0.0002519302119109159
302,ghetto experiences,0.0002515376392698918
303,Czech prisoner functionaries,0.00025126474222957236
304,literary recitals,0.00024921128107751087
305,first impressions,0.00024533679481701225
306,skilled forced labor,0.00024377530180719006
307,forced march deaths,0.00024314122968996344
308,hiding,0.00023818125379506766
309,camp bribery,0.00023798437840414824
310,resistance activities,0.0002377225720558361
311,protected groups,0.00023401878705659514
312,United States armed forces,0.00023208052621102938
313,deportation family interactions,0.0002317302687842297
314,forced march guards,0.00023042861516882983
315,Holocaust testimony sharing willingness,0.0002295828556684353
316,forced labor squads,0.00022945243689189305
317,civilian aid givers,0.0002288152620420787
318,Nazi Jewish holiday exploitation,0.00022768491334052807
319,Tisha be-Av,0.00022585596473007497
320,smell,0.00022534475822098582
321,transfer food acquisition,0.00022422585495383273
322,trucks,0.00022299039704005527
323,gassings,0.00022158590228635617
324,antisemitism,0.00021990666554280963
325,physical hygiene maintenance,0.00021949582216560068
326,dwarf prisoners,0.00021925058758464366
327,forced march shoes,0.00021628930988474746
328,Roma kapos,0.00021555444089665056
329,working life,0.0002138335938939096
330,mass execution coverups,0.00021372573474094412
331,infanticide,0.00021371378905840185
332,criminal prisoners,0.00021279608510761045
333,deportation from cities,0.00021120137599633116
334,transfer social relations,0.00021087897638381392
335,shelter provision,0.00021060408652811806
336,relationships,0.00020944290700229446
337,German prisoner functionaries,0.00020855473181979786
338,camp construction forced labor,0.00020843740930155785
339,prisoner tattoo removal,0.00020762391806009855
340,transfer corpses,0.000206896216039004
341,non-Jewish kapos,0.00020639333266690268
342,rabbis,0.0002058301091605937
343,photographs (stills),0.0002057412422866648
344,post-World War II family photographs (stills),0.00020268899198763694
345,humor,0.0002019399072767418
346,fear,0.00020184680497673026
347,soldiers,0.00020160776969384089
348,transfer environmental conditions,0.00020057307567996653
349,migration experiences,0.00020040531134352392
350,"Perl, Gisella",0.0001976794052970148
351,post-liberation deaths,0.00019549963941941693
352,railroad forced labor,0.0001950350728984561
353,camp site destruction forced labor,0.00019290873435654957
354,survivor reunions,0.00019238792200333886
355,early personal aspirations,0.00019161862764981673
356,camp and prison artifacts (stills),0.0001903579737141414
357,forestry forced labor,0.00018903991318743922
358,camp Jewish religious objects,0.00018899004747578268
359,Jewish dietary laws,0.00018660065242706697
360,sexual assault fears,0.00018608422942002843
361,mining forced labor,0.00018597644240587964
362,awareness,0.00018568081609220786
363,transfer thirst,0.0001856801389048146
364,forced march liberation,0.0001854723403444267
365,camp betrayals,0.00018521068196488915
366,forced march physical condition,0.00018469106924653248
367,Czechoslovak kapos,0.00018427489490835036
368,mothers,0.00018405550050362926
369,dysentery,0.00018319965449764967
370,World War II documents and artifacts (stills),0.000181600438390169
371,camp commandants,0.00018006281180340267
372,German (language),0.0001795263772827991
373,Russian prisoners,0.00017877046034046884
374,ghetto living conditions,0.00017835053558463564
375,1990s photographs (stills),0.00017829265178769552
376,1940s documents and artifacts (stills),0.00017678145298803842
377,revenge acts,0.00017515175166871302
378,corpses,0.00017412642487656322
379,Roma prisoner functionaries,0.0001709536569145677
380,housing conditions,0.00017049542409597416
381,transfer family interactions,0.00017005480192432284
382,evasion,0.00016860490307656057
383,temporary identity concealment,0.0001683820098359778
384,food acquisition,0.0001675933593907196
385,arts-related forced labor,0.00016724801870113805
386,Czech kapos,0.00016627830826286048
387,"Eichmann, Adolf",0.00016527953608646285
388,mass execution survival,0.0001645671283882176
389,transfer physical condition,0.00016437988032667628
390,famous musicians and composers,0.000163982713232406
391,food,0.0001637237824096301
392,medical care,0.00016244033095644202
393,deportation sanitary conditions,0.00016216761222238234
394,Lagerführer,0.0001603718895697218
395,transfer sanitary conditions,0.00015977381007838205
396,migration from countries,0.0001587210879479832
397,prisoner medical personnel,0.00015692731175256597
398,forced march family interactions,0.00015587913537181954
399,famous camp personnel,0.000155593088797835
400,World War II-era photographs (stills),0.00015462028357828846
401,creative works,0.00015431405160214653
402,police and security forces,0.00015339201608986728
403,transfer escapes,0.00015288323895810274
404,cultural activities,0.00015279662380016164
405,food sharing,0.0001526498110094638
406,interrogations,0.00015262547387241923
407,roundups,0.00015261605227720134
408,fine arts (stills),0.00015254354950040096
409,escapee capture,0.00015225210571329938
410,camp Jewish religious texts,0.00015092421722768043
411,camp malnutrition,0.00015042548484405234
412,prisoner hair cutting forced labor,0.00014978162520806567
413,Panstwowe Muzeum Auschwitz-Birkenau,0.00014872838470721751
414,attitudes toward Poland and/or Poles,0.00014849359875662677
415,camp covert economic activities,0.00014810083122855107
416,"Zimetbaum, Mala",0.00014771335102787918
417,interviewee original works,0.00014596244371894212
418,property seizure,0.00014428502734200964
419,Gestapo personnel,0.00014414596435292494
420,brutal treatment,0.00013993057745428306
421,living conditions,0.00013945824819575832
422,resistance discussions,0.0001394522396667009
423,hunger,0.00013889214788625375
424,deportation routes,0.0001384802910784568
425,United States soldiers,0.00013791271822986183
426,camp abortions,0.00013738993188556253
427,child deaths,0.0001373463103356129
428,wartime family interactions,0.00013622450011716676
429,secretarial forced labor,0.00013557278290959242
430,liberation-related aid giving,0.0001353277636105045
431,Romanian prisoners,0.00013530583749769105
432,survival,0.00013506771094191732
433,cigarette importance,0.00013506117772737924
434,food and eating,0.00013338107295078201
435,typhoid fever,0.00013300918875822933
436,restitution,0.0001329958260494319
437,farms,0.0001329148352761405
438,German armed forces,0.00013170616806577827
439,Polish civilian laborers,0.0001314483420785834
440,Shabbat,0.00013121013904361789
441,camp sterilization medical experiments,0.00013022828204289994
442,Allied armed forces,0.00012962429407962494
443,psychological reactions,0.00012929661111558586
444,writing,0.00012835699071351694
445,forced march executions,0.00012723315267748413
446,Holocaust education,0.0001265452495439176
447,famous writers and publishers,0.00012538345731583441
448,Jewish prayers,0.00012504724026844664
449,frostbite,0.00012462378409001758
450,military service,0.0001244798934104463
451,physical condition,0.00012413545190919324
452,ghetto procedures,0.00012395066983032833
453,deportation procedures,0.00012164218127868434
454,family photographs (stills) ,0.00012138705127350005
455,escape attempts,0.00011924994276271753
456,homosexual kapos,0.00011893503307494911
457,games,0.00011724297231713856
458,suicide attempts,0.00011595105104612814
459,criminal prisoner functionaries,0.00011506411911945556
460,teeth extraction forced labor,0.00011492210995006565
461,burnings,0.00011440877042158407
462,Ukrainian prisoners,0.00011427739145506669
463,Hungarian kapos,0.00011299709112813258
464,deportation deaths,0.00011219315367013383
465,political prisoner kapos,0.0001116200952539266
466,German forced labor civilian supervisors,0.00011119538993088986
467,propaganda,0.00011104605557060992
468,thirst,0.00011103313429719326
469,killings,0.00011070430653999147
470,war crimes trials,0.00011054020763252417
471,publications (stills),0.00011018499998411468
472,forced labor personnel,0.0001080988475023737
473,camp brothels,0.00010680538885836138
474,inter-prisoner behavioral conduct,0.00010639654260874976
475,migration from Poland,0.00010577358564195242
476,documents and artifacts (stills),0.00010423211370578363
477,hiding places,0.00010412386781928867
478,1930s photographs (stills),0.00010320492159512172
479,weddings (stills),0.00010292848251204262
480,humiliation,0.00010284416968703406
481,betrayals,0.00010233594035726177
482,injuries,0.00010232968071781018
483,forced labor civilian supervisors,0.00010033207171906545
484,post-liberation visits to sites of persecution (stills),9.98757623918533e-05
485,forced labor,9.942383601907291e-05
486,"Robota, Roza",9.684375007308151e-05
487,attitudes toward Allied and/or neutral nations,9.489391462190955e-05
488,male kapos,9.451971515362029e-05
489,social relations,9.219421293724784e-05
490,post-conflict encounters,9.131231140433946e-05
491,places (stills) ,9.120691910436055e-05
492,rescue,9.094138844186537e-05
493,forced march stealing,9.090518665916936e-05
494,employment assistance,9.068061337224824e-05
495,childbearing,9.025980089195964e-05
496,memorials and museums,9.00165326255156e-05
497,male homosexual prisoners,8.992274169880582e-05
498,coerced sexual activities,8.935556921751603e-05
499,denial,8.83176807903346e-05
500,Belgian prisoners,8.651511447252888e-05
501,resistance fighters,8.625971312782693e-05
502,clothing,8.62513415538366e-05
503,commemoration,8.588850426943045e-05
504,Christmas,8.496765039481772e-05
505,transfer to ghettos,8.442200488223761e-05
506,deportation food,8.199058022151716e-05
507,camp begging,8.12376106871674e-05
508,Jewish religious objects,8.06606248664127e-05
509,grandparents,7.986031385343862e-05
510,forced march clothing,7.895622714206208e-05
511,civilian laborers,7.889535063762486e-05
512,non-violent resistance,7.781373601688934e-05
513,famous French politicians and diplomats,7.746760696025656e-05
514,black market activities,7.669992653381888e-05
515,mass graves,7.592984847868199e-05
516,economics,7.554726913148206e-05
517,World War II family photographs (stills),7.504494571804657e-05
518,post-conflict,7.489303556615828e-05
519,escape preparations,7.488990883186744e-05
520,Ukrainian camp guards,7.488745973229125e-05
521,1980s photographs (stills),7.479800802733285e-05
522,famous Nazi medical personnel,7.439734696697536e-05
523,post-conflict recovery,7.295828400678033e-05
524,Jewish soldiers,7.282965279792602e-05
525,refugee camp experiences,7.28269591935761e-05
526,Yiddish (language),7.272208146623607e-05
527,punishments,7.230510098314175e-05
528,grandfathers,7.195589193215422e-05
529,physical health,7.167819038034273e-05
530,camp education,7.101700984267312e-05
531,aid giving activities,7.076224224494043e-05
532,post-conflict return visits,7.024664546799808e-05
533,menstruation,6.972405677521044e-05
534,famous aid givers,6.951154386300168e-05
535,people (stills) ,6.910676290873542e-05
536,camp barracks (stills),6.895736212751978e-05
537,aid recipients,6.884474681076105e-05
538,medical experiments,6.806550394725906e-05
539,clothing (stills),6.794890624352076e-05
540,British prisoners of war,6.757551081583268e-05
541,Jewish religious beliefs,6.756330054892242e-05
542,"""Mischlinge""",6.714316039754804e-05
543,executions and killings,6.714226932069848e-05
544,mass executions,6.637349036008967e-05
545,forced march brutal treatment,6.508121753725113e-05
546,objects (stills) ,6.45726540008328e-05
547,ghetto food,6.455821148348597e-05
548,educators,6.392020582265478e-05
549,air raid cleanup forced labor,6.390615522135407e-05
550,famous forced labor factory managers,6.382684827038938e-05
551,sexual activities,6.341908788187576e-05
552,flight,6.197897009488665e-05
553,transfer killings,6.178532140013793e-05
554,violent attacks,6.0837797595397294e-05
555,physical sensations,6.043263765702221e-05
556,rumors,5.946916246820421e-05
557,Allied military operations,5.939664449904456e-05
558,migration policies,5.939663635075106e-05
559,armed forces,5.9272618500551804e-05
560,Passover,5.9210640227976514e-05
561,military,5.913982072744837e-05
562,displaced persons camps (generic),5.810776378611558e-05
563,identity,5.681598455747578e-05
564,Nazi organizations,5.6814746737508296e-05
565,personal papers (stills) ,5.671112124945657e-05
566,anti-Jewish measures,5.5930779724489654e-05
567,sanitary conditions,5.552250522594089e-05
568,stealing,5.475410882454068e-05
569,discussions,5.474940535594345e-05
570,businesses,5.462340447194519e-05
571,family occupations,5.39771984605553e-05
572,executions,5.3716609759250835e-05
573,culture,5.346828017925021e-05
574,Austrian kapos,5.2943052047510654e-05
575,escape assistance,5.190957425499938e-05
576,refugee experiences,5.087784499770021e-05
577,bystander responses,5.035979538619307e-05
578,sexual assaults,5.010983410571796e-05
579,prison experiences,5.010324001434712e-05
580,languages,4.9741192547426805e-05
581,translation forced labor,4.918352423537718e-05
582,transfer brutal treatment,4.818471658486319e-05
583,famous Zionist leaders,4.7774077098806764e-05
584,contact,4.7666719321045776e-05
585,environmental conditions,4.75924802973841e-05
586,camp experiences,4.740638977931702e-05
587,vocational training,4.64858558311995e-05
588,covert movement,4.5517091263378214e-05
589,mistreatment and death,4.42886876012929e-05
590,Christian clergy and monastics,4.3904262846896855e-05
591,Austrian prisoners,4.3536091008298775e-05
592,ghetto liquidations,4.27698574418182e-05
593,forced labor battalion experiences,4.224486248110338e-05
594,famous prisoner medical personnel,4.183506269906602e-05
595,identification papers,4.1324174482027946e-05
596,famous camp escapees,4.132004509998959e-05
597,time awareness,4.1081434766200494e-05
598,moving image footage,4.0116641619137534e-05
599,personal preparations,3.986326990553705e-05
600,military occupation conditions,3.9254015213398596e-05
601,fine arts,3.901545429845528e-05
602,transfer from ghettos,3.899428805245338e-05
603,children,3.8739747775387485e-05
604,military operations,3.8738709404813905e-05
605,ghetto personnel,3.873728311084496e-05
606,media coverage,3.873707213027249e-05
607,covert activities,3.8370954275016226e-05
608,1970s documents and artifacts (stills),3.797545630647623e-05
609,resistance groups,3.796381913441451e-05
610,ghetto adaptation methods,3.744598245526451e-05
611,Fascist organization members,3.719715626855623e-05
612,1950s photographs (stills),3.706498707483313e-05
613,identity concealment (aid giving),3.68260395439401e-05
614,trial participants,3.6801804968065175e-05
615,Jewish life,3.6414332648769574e-05
616,medical personnel,3.6285850154038424e-05
617,religious identity,3.6161815878926236e-05
618,schools,3.615848638954296e-05
619,religious beliefs,3.6156833299184535e-05
620,barter,3.6156113827072257e-05
621,malaria,3.538052989607025e-05
622,shoes,3.486397345379714e-05
623,ships,3.437036006002828e-05
624,social groups,3.4350282375319255e-05
625,killing techniques,3.422038440853456e-05
626,arrests,3.4090897404866686e-05
627,original works,3.357391437389457e-05
628,Appell,3.305565754609152e-05
629,collaborator treatment,3.228271857237553e-05
630,discriminatory measures,3.2153292641358434e-05
631,Jewish organizations,3.150790114084055e-05
632,refugees,3.1507523225574394e-05
633,famous Jewish religious leaders,3.145177773904039e-05
634,famous Jewish resistance fighters,3.1422648780942095e-05
635,political prisoner functionaries,3.124896886872857e-05
636,post-conflict reunions,3.099592297588839e-05
637,famous Czech politicians and diplomats,3.099226838391117e-05
638,covert weapons procurement,3.099178072163975e-05
639,ghetto covert activities,3.0990962977933105e-05
640,political ideologies,3.099030124917454e-05
641,political activities,3.0622793849181865e-05
642,1910s photographs (stills),2.969971475083468e-05
643,funerals,2.9697897949449213e-05
644,Siemens (firm),2.8923390653519042e-05
645,flight to countries,2.8408082655895146e-05
646,flight from countries,2.8408082655895146e-05
647,Jewish religious texts,2.840754061651683e-05
648,means of transport,2.8205465188885712e-05
649,marriages,2.7116707431279402e-05
650,burial sites (stills) ,2.674971135305815e-05
651,activities (stills) ,2.660126714138968e-05
652,reunions (stills) ,2.6346834420112475e-05
653,refugee camps (generic) ,2.5826111165858595e-05
654,post-conflict relations,2.582603090453418e-05
655,professional training,2.5824619828168953e-05
656,persecuted group insignia,2.582349842771934e-05
657,escapes,2.5052096202923462e-05
658,German civilian laborers,2.4922243499244015e-05
659,military personnel,2.4535505643312348e-05
660,suicides,2.4405860721178173e-05
661,begging,2.38889173991576e-05
662,Polish resistance groups,2.324257270449046e-05
663,flight attempts,2.3242232316220286e-05
664,prison brutal treatment,2.323208700072003e-05
665,population categories,2.235734767281182e-05
666,ghetto brutal treatment,2.195126675680328e-05
667,Hasidism,2.130881744872542e-05
668,Hasidic rebbes,2.1306580234367368e-05
669,deaths,2.130604819525285e-05
670,military units,2.117798438384805e-05
671,transfer from prisons,2.0807744085646775e-05
672,family homes (stills),2.0667279208131398e-05
673,prisoner of war camps (generic),2.0662458041925325e-05
674,miscellaneous famous people,2.0660303263521726e-05
675,I. G. Farben,2.001719540121387e-05
676,Jewish resistance groups,1.988676872029731e-05
677,deportation to ghettos,1.9540747743904263e-05
678,trial procedures,1.9371490232155036e-05
679,famous Islamic religious leaders,1.9368657947608574e-05
680,camp religious observances,1.9368441240489514e-05
681,Christian religious observances,1.9368441240489508e-05
682,communist regime everyday life,1.936821985995913e-05
683,resistance,1.9111118637169157e-05
684,covert communications,1.8594694304882977e-05
685,gay male sexual activities,1.8594479295505908e-05
686,Jews,1.8593909942358624e-05
687,famous Polish politicians and diplomats,1.8080226017143904e-05
688,Jewish ritual leaders and functionaries,1.807240567423563e-05
689,currency (stills) ,1.678889448595345e-05
690,British armed forces,1.678676630825636e-05
691,looting,1.6011901969511795e-05
692,famous German Nazi politicians and diplomats,1.549901935645297e-05
693,post-conflict searches,1.5496722451074752e-05
694,displaced persons camp experiences,1.5496404771198552e-05
695,communities,1.5496035348904375e-05
696,famous Gestapo personnel,1.5495860039737144e-05
697,famous Christian religious leaders,1.549578135718269e-05
698,military uniforms,1.5495715678940464e-05
699,religion and philosophy,1.5495636389609555e-05
700,eugenics measures,1.5495540692653858e-05
701,education,1.5495538689846683e-05
702,prison living conditions,1.5495363149034193e-05
703,ghetto diseases,1.5494870585539654e-05
704,religious converts,1.549484496003784e-05
705,Jehovah's Witness religious observances,1.5494639558907713e-05
